data,label
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\402.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\403.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\404.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\405.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\406.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\407.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\408.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\409.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\41.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\410.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\411.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\412.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\413.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\414.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\415.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\416.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\417.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\418.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\419.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\42.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\420.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\421.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\422.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\423.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\424.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\425.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\426.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\427.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\428.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\429.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\43.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\430.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\431.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\432.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\433.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\434.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\435.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\436.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\437.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\438.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\439.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\44.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\440.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\441.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\442.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\443.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\444.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\445.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\446.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\447.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\448.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\449.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\45.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\450.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\451.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\452.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\453.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\454.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\455.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\456.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\457.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\458.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\459.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\46.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\460.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\461.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\462.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\463.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\464.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\465.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\466.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\467.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\468.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\469.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\47.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\470.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\471.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\472.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\473.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\474.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\475.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\476.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\477.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\478.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\479.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\48.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\480.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\481.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\482.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\483.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\484.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\485.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\486.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\487.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\488.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\489.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\49.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\490.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\491.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\492.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\493.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\494.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\495.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\496.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\497.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\498.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\499.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\5.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\50.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\51.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\52.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\53.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\54.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\55.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\56.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\57.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\58.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\59.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\6.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\60.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\61.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\62.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\63.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\64.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\65.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\66.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\67.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\68.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\69.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\7.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\70.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\71.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\72.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\73.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\74.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\75.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\76.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\77.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\78.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\79.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\8.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\80.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\81.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\82.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\83.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\84.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\85.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\86.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\87.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\88.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\89.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\9.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\90.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\91.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\92.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\93.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\94.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\95.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\96.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\97.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\98.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\2\99.txt,2
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\0.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\1.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\10.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\100.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\101.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\102.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\103.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\104.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\105.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\106.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\107.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\108.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\109.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\11.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\110.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\111.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\112.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\113.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\114.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\115.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\116.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\117.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\118.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\119.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\12.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\120.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\121.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\122.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\123.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\124.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\125.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\126.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\127.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\128.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\129.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\13.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\130.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\131.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\132.txt,3
D:\Study\competition_lerning\YiDongComp\Data_version\training\labeled\3\133.txt,3
