cwt_data,label,stft_data
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_344.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_344.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_345.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_345.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_346.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_346.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_347.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_347.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_348.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_348.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_349.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_349.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_35.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_35.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_350.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_350.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_351.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_351.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_352.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_352.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_353.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_353.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_354.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_354.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_355.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_355.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_356.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_356.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_357.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_357.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_358.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_358.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_359.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_359.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_36.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_36.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_360.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_360.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_361.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_361.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_362.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_362.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_363.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_363.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_364.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_364.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_365.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_365.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_366.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_366.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_367.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_367.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_368.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_368.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_369.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_369.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_37.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_37.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_370.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_370.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_371.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_371.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_372.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_372.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_373.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_373.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_374.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_374.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_375.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_375.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_376.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_376.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_377.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_377.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_378.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_378.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_379.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_379.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_38.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_38.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_380.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_380.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_381.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_381.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_382.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_382.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_383.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_383.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_384.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_384.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_385.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_385.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_386.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_386.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_387.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_387.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_388.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_388.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_389.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_389.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_39.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_39.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_390.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_390.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_391.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_391.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_392.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_392.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_393.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_393.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_394.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_394.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_395.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_395.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_396.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_396.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_397.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_397.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_398.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_398.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_399.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_399.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_4.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_4.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_40.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_40.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_400.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_400.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_401.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_401.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_402.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_402.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_403.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_403.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_404.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_404.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_405.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_405.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_406.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_406.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_407.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_407.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_408.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_408.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_409.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_409.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_41.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_41.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_410.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_410.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_411.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_411.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_412.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_412.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_413.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_413.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_414.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_414.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_415.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_415.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_416.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_416.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_417.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_417.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_418.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_418.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_419.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_419.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_42.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_42.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_420.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_420.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_421.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_421.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_422.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_422.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_423.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_423.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_424.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_424.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_425.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_425.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_426.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_426.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_427.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_427.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_428.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_428.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_429.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_429.png
D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\cwt\1\1_43.png,1,D:\Study\competition_lerning\Yidongbei\Data_version\training\img_labeled\stft\1\1_43.png
